label,centroid-x,centroid-y
1,19.466412490922295,61.48366013071895
2,37.63149457115791,377.2381403483203
3,6.257267441860465,498.8393895348837
4,12.029699738903394,1055.7089860748476
5,17.27217486707739,1441.2992657608238
6,42.69776666847797,700.3496169102864
7,72.90799445847934,204.34161845000406
8,77.16047667171972,1170.3846218628937
9,78.58771929824562,1489.7263585793753
10,110.62871876239588,48.810392701309006
11,137.65788525623705,525.385436368549
12,108.22698552890822,803.1449826754535
13,142.39928148241523,1161.6045632169419
14,170.08023588277342,285.2688527519657
15,147.33683500385504,1480.4802428681573
16,148.85274975593882,171.09030263586072
17,185.85074844479004,915.5929723950234
18,216.36125654450262,19.531086387434556
19,253.25161770600698,181.14344614327436
20,218.5564398097329,395.3679107208196
21,200.0944810356575,1538.235066999773
22,213.49458790783981,1327.734188959332
23,242.5803370786517,622.9464606741573
24,227.26311953352769,195.62244897959184
25,222.1987951807229,1595.7951807228915
26,274.0244567068601,1281.4618843245453
27,251.52810661373786,940.9558375274686
28,274.25942561589767,1536.8500068054989
29,336.51859110169494,136.198093220339
30,308.34730043060614,486.54529645578003
31,317.9177871967261,838.2257380882783
32,327.61064278187564,1124.6627444093197
33,379.70224582257515,730.5561942807035
34,346.23635509628934,1497.598309065289
35,379.559295154185,452.68452276064613
36,323.8840579710145,1597.0289855072465
37,399.4202606088561,1406.4244695571956
38,373.01807760141094,22.774250440917108
39,403.81474249450815,1077.2487673907738
40,463.9975806027455,204.36133172040184
41,449.9983309862828,394.18014916810097
42,416.1529745042493,1594.912181303116
43,434.4022770398482,17.14674256799494
44,467.2654474199869,680.1524493794906
45,479.0926640926641,1320.0263835263836
46,478.54733879222107,907.3582395087001
47,482.68702154174827,1546.3174292326864
48,520.5309026836541,1027.7274329086474
49,518.9073666849918,101.92640186915888
50,541.6654309545876,478.9395530841314
51,552.6611299435028,1277.6487570621468
52,572.9717572323805,758.2611382951326
53,551.7273762094479,1533.7507114399546
54,587.3754540921718,345.46812451029274
55,604.0749347877638,95.72081258398545
56,616.937656099904,1078.8356388088378
57,631.2217026610105,1434.791747011184
58,642.2316954859327,599.7240769274667
59,682.6670901603435,402.95448173135895
60,685.3103237318379,878.0265613051237
61,676.5418060200669,20.558900037160907
62,701.2465634592286,185.1717603096223
63,672.14,1593.72
64,707.2683261183262,1136.8708513708514
65,708.2230292026026,1364.1696171886822
66,718.1343851246654,1544.3697703901958
67,758.0643063583815,781.3494330813695
68,770.7299189627229,139.64084278768235
69,780.4182530356443,389.9451625538582
70,790.7488170880086,1309.1536433689334
71,796.3199487110271,637.7249291402348
72,790.5820041972718,1051.7943861490032
73,792.7993189557321,1515.0820658342793
74,787.2710084033613,7.573529411764706
75,860.7206769318101,266.94483076704745
76,858.3619651099116,589.9992959399202
77,861.8937915197245,1484.4204871647667
78,880.7591437878083,897.792275476966
79,883.1999907817109,1197.4873248525073
80,926.2180804090169,212.15970253311644
81,946.8616886638944,717.3932833122401
82,928.2768536542205,1478.1075915767121
83,968.435475708502,85.15878036437248
84,972.6323015629789,1057.9414036163041
85,985.5189850310333,1321.940367530729
86,1009.1977271888721,653.0060509906652
87,994.1452649869678,1539.883231972198
88,1035.687449574182,333.25773195876286
89,1037.6120163950816,83.69549135259422
90,1048.424992299004,1037.2693294999488
91,1065.2739621310127,1252.7273315300483
92,1078.2257376710916,1511.3959694614484
93,1096.9402610091422,571.9619652453067
94,1108.13330170778,852.5425996204933
95,1114.9274749373433,159.27741228070175
96,1151.9314295584086,424.32724969773733
97,1153.296545175663,1092.5031772697394
98,1154.0970068027211,1341.324217687075
99,1160.878030859662,12.188096987509184
100,1175.0991267632664,712.3117743018904
101,1177.3201668302256,1554.2043670264966
102,1185.3479161589082,177.96331952230076
103,1184.6865337217118,909.8698185077302
