label,centroid-x,centroid-y
1,6.145098039215687,56.21176470588235
2,38.289412187668525,129.62646054287256
3,29.262355658198615,223.33995381062357
4,22.50078003120125,350.4609984399376
5,22.827070169604255,474.5716661124044
6,52.8157602663707,699.6043285238624
7,32.66298811544991,864.3933220147142
8,14.066733067729084,939.8525896414343
9,13.532924107142858,1070.864955357143
10,7.5210355987055015,1164.4190938511326
11,13.221259124087592,1261.4055656934306
12,22.65334544353618,1411.7901907356948
13,9.199186991869919,1587.7012195121952
14,53.5246660730187,625.3567230632235
15,38.33219512195122,786.5785365853659
16,72.14821237993597,534.2698772678762
17,56.03871305257651,28.73790217106984
18,35.66035182679296,1503.8227334235453
19,71.21542298100901,1004.2267408402072
20,83.11182481751825,1327.4233576642337
21,69.13134385097891,1094.153963124881
22,88.54032738095238,1182.5367559523809
23,49.057377049180324,1593.0819672131147
24,102.9163901791639,930.8667883211679
25,76.38510028653295,407.85138490926454
26,87.8162962962963,1252.487160493827
27,111.0373709656344,1413.6614399581863
28,106.9283008278378,285.93251017258314
29,112.10481586402267,98.91816178785017
30,128.77670517486945,768.0400379806931
31,117.2879781420765,1506.8666666666666
32,118.19625246548324,850.8768902038133
33,105.37960074859639,193.3980037429819
34,138.1472886029412,376.27757352941177
35,141.11817750355956,1102.170621737067
36,151.9905315257155,472.9974176888315
37,131.0163043478261,11.209782608695653
38,149.67643540669857,651.4946172248804
39,174.7484203525108,996.3736282008647
40,139.33777354900096,1569.455756422455
41,186.67909622373202,562.574340338126
42,174.45364044505172,1237.245364044505
43,178.93759487265982,211.05397200202395
44,188.30254564840732,77.18112754898041
45,198.695599515543,1338.2642309245055
46,209.83367013834913,338.11503186693614
47,228.61266167460857,1488.4036759700477
48,227.74331376386172,1422.8279517286367
49,210.06010582010583,1118.0154497354497
50,215.8588278658312,904.6426465167712
51,210.0648524923703,424.08468972533063
52,213.4541444587392,727.1314096673406
53,221.42412977357216,1546.4768502872591
54,225.3105505369013,820.033066303051
55,226.34704694598688,1041.017415446744
56,255.67958383594691,508.73356453558506
57,248.37675474814202,150.49194880264244
58,268.95347375039296,651.0441685004715
59,246.9758064516129,1253.0967741935483
60,250.21159103335157,1168.7482230727173
61,267.7429746401645,307.8098012337217
62,247.40343347639484,17.786361468764902
63,281.5121997712543,232.62790697674419
64,288.5513527054108,53.313627254509015
65,292.7780252412769,983.4212323682257
66,279.9420203227735,1338.10938433951
67,307.43038837156485,595.6270724506019
68,304.4129503253452,410.94381844151724
69,302.8334325987691,726.1153464363708
70,309.80240443896423,1102.0984895191123
71,307.93473053892217,889.8483033932135
72,313.97090069284064,805.5080831408776
73,328.321608040201,1543.7671691792295
74,317.60122210414454,134.69447396386823
75,320.2112205090098,1235.5255433772988
76,332.3285804816223,1442.6118504435995
77,353.3440260344026,479.88331008833103
78,361.5008210180624,562.6317733990148
79,369.2794579408362,331.1935217319451
80,359.8391286970424,225.71882494004797
81,362.6898662434822,77.26524597596917
82,353.9474735940622,1336.7736226091922
83,339.0,1594.9940828402366
84,361.76889375684556,7.015334063526835
85,377.8667081260365,1056.2715588723051
86,384.148109058927,1213.983817062445
87,376.0818676716918,958.8193048576214
88,406.4706047032475,649.4843225083987
89,390.3187222715173,757.5133984028394
90,403.23742366967144,845.015847630125
91,401.30387096774194,429.9187096774194
92,378.87607244995235,1395.324118207817
93,403.20182926829267,1137.928455284553
94,410.0174418604651,150.00733063700707
95,414.1578446306169,1314.8044554455446
96,419.64539829853055,1473.2838360402166
97,434.21667706383863,294.8683718028696
98,461.2667250218832,539.9219707390272
99,428.0890707751565,1558.4511314395763
100,428.86706540613545,54.84970094539842
101,446.98397574707667,203.6719359029883
102,444.55228191796647,930.3106104371269
103,454.6562162162162,1035.6140540540541
104,487.0676100628931,390.67625786163524
105,471.831007751938,686.228488372093
106,499.74787489975944,471.25725741780275
107,483.68900315143475,1221.3250953723668
108,493.24563758389263,1382.3944630872484
109,492.96405823475885,1126.2553836821353
110,494.69378074490515,760.201862262825
111,507.1657848324515,20.639035861258083
112,486.6658208576503,1303.414615579802
113,502.5408239700375,121.68988764044944
114,495.6743557772236,848.808395677473
115,505.69652265542675,985.8069546891464
116,513.8369292523834,250.7584880414785
117,508.9504544644448,1467.8953840670113
118,520.7946158499698,1553.7976406533576
