label,centroid-x,centroid-y
1,42.97816132441,16.413525889397675
2,92.27228717103569,118.23845084204564
3,76.06409654395192,296.53127347858754
4,21.264848484848486,453.0318181818182
5,53.266677474264405,548.8236200048634
6,13.045666356011184,679.3345759552656
7,84.2647135079077,789.6155042779362
8,68.85395626591728,899.6850794765961
9,101.4730182523587,1015.8914998677366
10,24.090489786953658,1121.9347682846476
11,142.3056131398501,1255.3141046085154
12,33.76713477258436,1313.924753720394
13,118.13421531972007,1396.2262007477711
14,18.811902231668437,1511.992348565356
15,124.05493748675566,647.9475524475524
16,89.0918423973363,1579.4062153163152
17,114.2190329218107,1504.014609053498
18,165.90145048648003,1154.1185459320718
19,161.17651905252316,440.7270168211466
20,170.50743392070484,17.075715859030836
21,245.57539751878386,193.67650998893353
22,225.0100147945829,887.063844315466
23,251.69766965428937,1538.6812291933418
24,247.51162328631034,740.248758195907
25,304.17117721613363,481.0165883844032
26,252.56818695816057,339.1118733509235
27,284.2573768873976,1063.6877528866082
28,355.3890118943412,48.35698470727563
29,342.30392821535395,645.7622333000998
30,335.7648194494101,1402.0117268501967
31,379.60753713145647,1212.210773664376
32,359.7990532975286,872.7292339902599
33,441.9342214506755,304.2774171635595
34,426.80999228395063,149.64033564814815
35,435.54073888749895,1562.4881160870652
36,461.2556259132976,1071.3319532391622
37,453.1996443118582,495.9977052377947
38,473.9195065430753,1300.8708424209378
39,471.2854657736801,910.3035574497695
40,528.4437657681583,797.9684858141902
41,554.6037920163403,615.7596909551086
42,533.1498918496019,1407.3417552579501
43,588.3965670316662,227.60284107724178
44,571.5443364411823,45.011902400317396
45,598.0077681107955,432.3060191761364
46,612.5323646549083,1005.7112783929275
47,627.4897221164827,1184.6715264560335
48,621.4542552419647,1557.0402669955743
49,682.0102177068214,145.55065312046443
50,671.7409602076125,673.3759948096886
51,674.2356136927053,1459.2423123582466
52,707.7545058512002,865.3135730759375
53,733.7984655231393,305.87430972975613
54,715.6513404069916,1317.3596801476242
55,752.7794388040611,48.89295707090895
56,800.2882005428709,453.4954893820853
57,769.6505035177266,1048.5919437163748
58,810.1518162061471,715.313380937597
59,836.8770122706293,568.2886975121017
60,815.0930169121658,1572.4238952536825
61,823.3477722772277,1440.708246482543
62,835.3906636155607,1211.0881006864988
63,859.7324484806147,933.3077191756898
64,905.4761851457995,175.25258857110876
65,899.0131001548787,812.7309628291172
66,922.0172811650684,300.17337572432183
67,903.7773792643256,57.43598298440237
68,929.014278124585,1040.7596626378006
69,976.0193796087513,1532.5715156316655
70,951.818494623656,1417.3872196620584
71,1001.423495938003,706.011680581034
72,966.1635212105755,1228.5092663436199
73,997.0237834725021,539.4418082349554
74,1016.9720237057695,370.6573121840683
75,1040.7042175079744,900.9609133714748
76,1043.2049945115257,57.216886205634836
77,1089.5646900269542,1087.7745732255166
78,1088.009178283834,186.46263745778856
79,1112.7786705931846,1432.4450147244427
80,1093.219398423677,1577.1592407913786
81,1091.8408752254725,473.0379578072308
82,1106.438631913852,1243.925721977484
83,1139.341931081542,333.73776867963153
84,1118.2340145023072,11.205009887936717
85,1151.3262701851122,779.9257975580938
86,1148.2510398613517,626.3505199306759
87,1154.9284803400637,935.4331562167906
88,1169.590195732675,1348.6402750837594
89,1174.5743631881676,57.77896466721446
90,1161.5754437869823,552.4334319526628
91,1163.7143906020558,134.09985315712188
92,1178.925246076084,490.5932428837457
93,1176.563605728728,236.86352148272957
94,1180.759813542689,1046.7855740922473
95,1188.0588988476313,1583.5032010243278
96,1189.7722419928825,177.59430604982205
97,1191.4354194407456,1192.2583222370174
