label,centroid-x,centroid-y
1,32.67360895244016,40.44327012744793
2,30.01841712294674,173.17322050771529
3,22.21401254398042,293.9710876548876
4,43.01756633119854,431.9641354071363
5,75.6139180171592,510.60334517722504
6,45.861875945537065,693.6465960665658
7,13.018567639257295,812.3554376657825
8,75.69459560193813,876.1807677972419
9,11.231707317073171,1034.9009146341464
10,15.390197326543603,1089.0381922342458
11,15.924119241192411,1176.5230352303522
12,16.934631432545203,1266.114742698192
13,14.96718322698268,1356.7310847766637
14,5.181481481481481,1396.3444444444444
15,18.7279792746114,1434.3514680483593
16,12.793322734499204,1491.8108108108108
17,83.48787622199984,1534.2697251943653
18,44.2816384180791,111.00254237288135
19,76.45327388757758,1057.2526444619284
20,84.16544738323016,1251.2758260310313
21,118.0628438172686,1381.991987562784
22,96.74967711635553,222.74228014559117
23,154.82976371424624,332.95840818018513
24,91.88760330578512,11.695041322314049
25,146.02159827213822,54.904740252358756
26,116.63074204946996,660.8127208480565
27,111.14448051948052,951.3275162337662
28,172.88373015873015,589.8114087301587
29,201.33682496992003,732.9952579800411
30,140.32334047109208,1585.5990364025695
31,129.47019230769232,1137.5673076923076
32,151.17623873873873,1035.6385135135135
33,185.19454046966266,157.97258314459413
34,161.9478089611029,828.152141802068
35,194.98168362627197,951.5887141535616
36,169.3903133903134,1197.3945868945868
37,199.01717734447539,461.6411327762303
38,199.8589420654912,1081.7372795969773
39,224.98311941964286,1539.634486607143
40,221.47980749110692,874.3362628164888
41,181.8918918918919,1269.7788697788699
42,213.1580027359781,1442.3969448244413
43,187.96170212765958,670.9248226950355
44,260.49377916018665,1201.0564541213064
45,228.97955390334573,1373.793990086741
46,252.669698807358,496.25975338589046
47,299.37657505285415,392.9923044397463
48,239.84525790349417,6.3610648918469215
49,294.02091977869986,132.81258644536652
50,299.808662627724,257.0030744190252
51,295.0290742157613,54.72609028309105
52,249.1583514099783,225.8308026030369
53,294.99788930581616,1053.2124765478425
54,309.17135106623465,641.9338407052973
55,250.7952286282306,1316.4055666003976
56,264.7743553008596,1583.4247851002865
57,317.8611748103722,864.6851884518139
58,295.68233349078884,1421.5614076523382
59,326.9390729865772,1284.8888422818793
60,307.79661016949154,1496.9237288135594
61,351.48148148148147,1567.4191145168156
62,342.16759612562373,530.9838567654829
63,429.04198091776465,1168.6032712403453
64,434.6141399334724,1312.1371708857191
65,376.5518165574747,1508.7564026206076
66,410.6636612810156,138.20167339873052
67,386.15742175395104,1443.331577316393
68,384.6647461289161,595.8862081382787
69,376.8844633627242,1010.5752508361204
70,379.22177237966713,1105.5946918578497
71,374.96431969552805,21.30827783063749
72,390.77384987893464,255.8319612590799
73,380.22846079380446,905.8092933204259
74,397.46098829648895,494.2295188556567
75,395.16310272536685,335.8716981132076
76,390.78401360544217,828.7950680272108
77,392.2227564102564,679.1714743589744
78,402.03649310191366,728.1806853582555
79,448.206572769953,390.05017605633805
80,426.55480519480517,645.4758441558441
81,487.94524495677234,1555.178530259366
82,473.6145906403447,1441.7568894678825
83,439.7899207248018,912.0385050962627
84,422.75815217391306,960.0
85,429.4671328671329,293.8699300699301
86,452.76051248357425,579.5509198423127
87,480.65928419560595,1076.1144578313254
88,437.88324175824175,868.1964285714286
89,437.9946428571429,8.2875
90,477.2902944763896,779.5751873148632
91,443.20677487649965,998.2519407198306
92,458.53454025726535,452.4992853739876
93,459.9709605361132,508.7475800446761
94,470.3811013767209,271.83979974968713
95,497.20067363942564,668.0755185250842
96,510.5272727272727,949.8010101010101
97,514.3233815689262,40.92277227722772
98,487.1412999596286,859.3584981832862
