label,centroid-x,centroid-y
1,42.656164603761454,187.24551251138615
2,4.376470588235295,265.32941176470587
3,68.43788933675339,380.62081348479296
4,87.44567441860465,474.76381395348835
5,67.35068773445492,551.8742753211322
6,47.47593669250646,632.765503875969
7,81.57708442579968,722.8942055584688
8,21.869109947643977,817.2110602094241
9,5.66955266955267,899.1861471861472
10,32.94651220113384,994.6509736258319
11,16.602919708029198,1136.0620437956204
12,49.7091960204356,1256.517208927131
13,15.489195979899497,1402.343718592965
14,71.9161315057989,1534.737659350139
15,16.954653937947494,1574.9844868735083
16,82.92157842157842,1178.0391275391275
17,118.65308804204993,844.683825629892
18,101.14509925558313,105.38194789081886
19,128.39378098728173,1103.9859344686354
20,93.73653557114228,1355.2669714428857
21,143.7728087149717,968.7652117824124
22,160.73416169377913,1488.7735633123518
23,210.69201959900877,170.56578058121198
24,250.55771505830657,593.6706101064729
25,209.117050067659,16.86468200270636
26,293.4047223759454,683.5739408473221
27,212.52880847160844,1225.877094972067
28,234.90869465473733,741.6789401238816
29,253.6457751396648,519.8762220670391
30,226.03307095864662,370.8257166353383
31,215.13373484673,1372.6192572002162
32,232.06690265486725,1564.1642477876105
33,284.53930789707186,1088.0522922212363
34,256.31557067271353,868.2028722600152
35,308.41032920976136,949.7024944230379
36,231.88059701492537,760.9008528784648
37,454.4970821243439,1481.4732174876929
38,373.18554047730464,1235.5911714241147
39,311.31281021035215,1371.8774521389741
40,335.27503819126184,394.97299113962725
41,326.0883285759594,1566.7134475103076
42,410.411170511268,151.19629618690374
43,392.49286626916523,43.6620528109029
44,416.3524096385542,808.1616465863453
45,433.9509092077363,1003.799653023196
46,430.7869383719653,1335.6347907283314
47,429.4123542067716,593.6555316498698
48,433.16167742777014,259.76658188221484
49,379.44281524926686,1250.5454545454545
50,454.41220227451544,1091.2337457978686
51,395.5874485596708,623.0802469135803
52,472.37168536816836,392.6022441802043
53,431.9886487666448,1572.2929491377429
54,531.8761870540527,906.6717314306247
55,500.13738779996334,1416.1536911522257
56,500.2594529965626,528.777611717232
57,533.3064669519733,1199.2475828181962
58,580.1448745301229,827.7847201056588
59,548.9668717463322,661.9555134879319
60,574.431363887355,760.8760905577029
61,526.6386898669396,1589.9529170931423
62,614.9236391403949,262.43040253081705
63,605.4897005113221,1136.2875821767714
64,606.3300819616609,125.16466842782633
65,569.3803786574871,5.006884681583477
66,636.9552570929031,361.47897957561787
67,625.6721582984658,567.7384065550907
68,620.7068983348847,1543.499224325163
69,599.974058728157,448.56620428751575
70,642.8512311193875,1339.6620111731843
71,631.7330252100841,994.1273109243698
72,594.8463541666666,1377.8125
73,677.6853651763399,675.6599555678978
74,653.6437142857143,36.87414285714286
75,677.5007409990411,1252.300584081597
76,719.9332096474953,488.26032614002537
77,724.4106650321789,1026.3245479619982
78,749.952629615815,1577.7933606863112
79,735.4324858757062,1436.2027542372882
80,768.455947386325,905.7611407189024
81,806.9810747130805,1175.3373109371437
82,781.9525741652255,769.9891579087401
83,792.4737876802097,49.73256880733945
84,809.474111390988,1101.1988058587556
85,771.9652713178294,166.39976744186046
86,823.5610193487494,606.842944785276
87,794.3119540803593,377.40246235754097
88,812.2281421522426,1287.5871819038643
89,882.8719464908879,314.6851008142691
90,839.2819340252801,1466.0677730962902
91,881.4300310471352,494.61157211402764
92,901.7807913483821,1009.6359969101364
93,939.0031753907219,186.97077648226247
94,929.2043731778425,883.4828571428571
95,911.8575008082768,744.9535240866472
96,947.0782073813708,80.2615527757676
97,967.7454623333512,1512.3706162659955
98,945.5201507844115,1327.192804479184
99,1002.7664197530864,679.1305555555556
100,951.3319140308191,1125.565592051906
101,1032.8357272452374,410.6680526156637
102,1088.6713024703117,598.6041150695371
103,1083.75077342562,508.4048031041896
104,1076.1208078335374,224.70740514075888
105,1092.7721845148317,330.4719079939668
106,1056.8863619191538,1274.570910464677
107,1067.7174287354123,797.2905108092596
108,1108.3057984192487,1348.3879135482969
109,1082.1404860699467,984.8842916419679
110,1071.1833199679231,1107.243945469126
111,1096.2982577860007,1538.8869873573851
112,1080.791495393338,30.21743444365698
113,1110.5097297297298,893.1291891891892
114,1145.5928125629152,79.89853029997987
115,1138.2088972929937,1439.1994426751592
116,1145.675033377837,1206.5734312416555
117,1147.6540385989993,703.7585179890398
118,1124.8233657858136,1592.2141863699583
119,1170.8256862745097,414.99529411764706
120,1173.0304393859185,238.12731604023293
121,1179.0652267818575,1146.923110151188
122,1183.1553141514974,784.8617146212566
123,1181.1900149031296,1582.392697466468
124,1187.5442211055276,966.2198492462312
125,1188.8534031413612,146.63089005235602
